Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100% 
MQTT,publish:1:sensor/zone-20250617111837-195/equip-20250617111837-195/UA10H-REAL-24542936/reactive_power,44,0,14,40.07617451927879,10.518789291381836,207.24940299987793,271.65909090909093,0.012224083289501203,0.0,15,18,41,54,120,180,210,210,210,210,210
MQTT,publish:1:sensor/zone-20250617111837-195/equip-20250617111837-195/UA10H-REAL-24542936/temp,46,0,18,46.26060568768045,11.041402816772461,211.88807487487793,259.2173913043478,0.012779723439023985,0.0,19,31,50,63,160,190,210,210,210,210,210
MQTT,publish:1:sensor/zone-20250617111837-195/equip-20250617111837-195/UA10H-REAL-24542936/vibration,31,0,35,56.280959037042436,9.797334671020508,179.82125282287598,261.96774193548384,0.00861242231760312,0.0,35,74,100,100,140,160,180,180,180,180,180
MQTT,publish:1:sensor/zone-20250617111838-641/equip-20250617111838-641/UA10H-REAL-24218727/active_power,31,0,18,40.906859982398245,10.997533798217773,171.56529426574707,269.38709677419354,0.00861242231760312,0.0,18,33,47,65,110,170,170,170,170,170,170
MQTT,publish:1:sensor/zone-20250617111838-641/equip-20250617111838-641/UA10H-REAL-24218727/humidity,33,0,20,52.755558129512906,10.702848434448242,226.78756713867188,261.8484848484849,0.009168062467125902,0.0,20,48,59,100,130,180,230,230,230,230,230
MQTT,publish:1:sensor/zone-20250617111838-641/equip-20250617111838-641/UA10H-REAL-24218727/pressure,37,0,18,48.268614588557064,10.367631912231445,184.4022274017334,261.6756756756757,0.010279342766171465,0.0,18,42,67,84,140,160,180,180,180,180,180
MQTT,publish:1:sensor/zone-20250617111838-641/equip-20250617111838-641/UA10H-REAL-24218727/reactive_power,32,0,30,62.92533874511719,11.368989944458008,234.8031997680664,271.6875,0.00889024239236451,0.0,47,93,110,110,150,170,230,230,230,230,230
MQTT,publish:1:sensor/zone-20250617111838-641/equip-20250617111838-641/UA10H-REAL-24218727/temp,26,0,14,26.100598848783054,8.79812240600586,145.57194709777832,259.2307692307692,0.007223321943796165,0.0,15,17,19,24,49,140,150,150,150,150,150
MQTT,publish:1:sensor/zone-20250617111838-641/equip-20250617111838-641/UA10H-REAL-24218727/vibration,41,0,16,68.00250309269603,10.982513427734375,360.69250106811523,262.0243902439024,0.01139062306521703,0.0,16,38,59,110,250,310,360,360,360,360,360
MQTT,publish:1:sensor/zone-20250617111839-336/equip-20250617111839-336/UA10H-REAL-24072194/active_power,30,0,15,37.668514251708984,9.835481643676758,200.76704025268555,269.3333333333333,0.00833460224284173,0.0,15,20,29,42,140,180,200,200,200,200,200
MQTT,publish:1:sensor/zone-20250617111839-336/equip-20250617111839-336/UA10H-REAL-24072194/humidity,33,0,23,52.21717285387444,10.486364364624023,342.85950660705566,262.0,0.009168062467125902,0.0,23,53,61,66,94,220,340,340,340,340,340
MQTT,publish:1:sensor/zone-20250617111839-336/equip-20250617111839-336/UA10H-REAL-24072194/pressure,39,0,16,30.371665954589844,10.365724563598633,112.46728897094727,261.7692307692308,0.010834982915694248,0.0,16,26,33,46,91,100,110,110,110,110,110
MQTT,publish:1:sensor/zone-20250617111839-336/equip-20250617111839-336/UA10H-REAL-24072194/reactive_power,38,0,15,36.19335827074553,10.25700569152832,159.35540199279785,271.7105263157895,0.010557162840932856,0.0,16,21,55,63,100,150,160,160,160,160,160
MQTT,publish:1:sensor/zone-20250617111839-336/equip-20250617111839-336/UA10H-REAL-24072194/temp,32,0,14,29.618367552757263,10.187387466430664,120.1932430267334,259.4375,0.00889024239236451,0.0,14,31,39,48,80,96,120,120,120,120,120
MQTT,publish:1:sensor/zone-20250617111839-336/equip-20250617111839-336/UA10H-REAL-24072194/vibration,26,0,21,63.10253876906175,10.49494743347168,273.57029914855957,261.96153846153845,0.007223321943796165,0.0,29,70,80,120,170,230,270,270,270,270,270
MQTT,publish:1:sensor/zone-20250617111840-608/equip-20250617111840-608/UA10H-REAL-24233663/active_power,30,1,16,49.991798400878906,0,182.34944343566895,260.43333333333334,0.00833460224284173,0.00027782007476139095,16,34,86,100,160,170,180,180,180,180,180
MQTT,publish:1:sensor/zone-20250617111840-608/equip-20250617111840-608/UA10H-REAL-24233663/humidity,38,0,27,70.75331085606625,10.506391525268555,763.2589340209961,261.89473684210526,0.010557162840932856,0.0,29,60,85,96,120,320,760,760,760,760,760
MQTT,publish:1:sensor/zone-20250617111840-608/equip-20250617111840-608/UA10H-REAL-24233663/pressure,33,0,23,58.34925535953406,10.39886474609375,220.40629386901855,261.90909090909093,0.009168062467125902,0.0,23,54,91,110,180,210,220,220,220,220,220
MQTT,publish:1:sensor/zone-20250617111840-608/equip-20250617111840-608/UA10H-REAL-24233663/reactive_power,38,0,17,45.41899655994616,11.211872100830078,211.625337600708,271.7105263157895,0.010557162840932856,0.0,17,42,52,74,110,170,210,210,210,210,210
MQTT,publish:1:sensor/zone-20250617111840-608/equip-20250617111840-608/UA10H-REAL-24233663/temp,46,0,22,72.51370471456777,10.313034057617188,627.1390914916992,259.2173913043478,0.012779723439023985,0.0,22,62,110,130,150,190,630,630,630,630,630
MQTT,publish:1:sensor/zone-20250617111840-608/equip-20250617111840-608/UA10H-REAL-24233663/vibration,27,0,15,41.77383140281395,11.091470718383789,177.74701118469238,261.962962962963,0.007501142018557556,0.0,15,18,49,68,120,150,180,180,180,180,180
MQTT,publish:1:sensor/zone-20250617111841-139/equip-20250617111841-139/UA10H-REAL-24760768/active_power,34,0,18,41.49464298697079,11.530399322509766,188.76409530639648,269.47058823529414,0.009445882541887293,0.0,18,26,35,55,120,170,190,190,190,190,190
MQTT,publish:1:sensor/zone-20250617111841-139/equip-20250617111841-139/UA10H-REAL-24760768/humidity,47,0,16,36.19349763748494,11.202335357666016,206.5718173980713,261.9574468085106,0.013057543513785375,0.0,16,27,38,46,110,150,210,210,210,210,210
MQTT,publish:1:sensor/zone-20250617111841-139/equip-20250617111841-139/UA10H-REAL-24760768/pressure,26,0,20,47.98461840702937,10.655641555786133,191.87068939208984,261.61538461538464,0.007223321943796165,0.0,21,39,89,99,110,150,190,190,190,190,190
MQTT,publish:1:sensor/zone-20250617111841-139/equip-20250617111841-139/UA10H-REAL-24760768/reactive_power,31,0,21,52.17656781596522,11.689186096191406,197.3588466644287,271.8709677419355,0.00861242231760312,0.0,21,47,80,88,130,170,200,200,200,200,200
MQTT,publish:1:sensor/zone-20250617111841-139/equip-20250617111841-139/UA10H-REAL-24760768/temp,46,0,17,48.708200454711914,10.665178298950195,217.47756004333496,259.2608695652174,0.012779723439023985,0.0,17,46,72,87,150,170,220,220,220,220,220
MQTT,publish:1:sensor/zone-20250617111841-139/equip-20250617111841-139/UA10H-REAL-24760768/vibration,29,0,23,66.99072903600232,11.636495590209961,262.9692554473877,261.8965517241379,0.008056782168080338,0.0,23,63,100,160,220,220,260,260,260,260,260
MQTT,publish:1:sensor/zone-20250617111842-513/equip-20250617111842-513/UA10H-REAL-24120880/active_power,40,0,16,59.78307127952576,9.327411651611328,300.8279800415039,269.3,0.011112802990455639,0.0,17,63,83,110,170,280,300,300,300,300,300
MQTT,publish:1:sensor/zone-20250617111842-513/equip-20250617111842-513/UA10H-REAL-24120880/humidity,33,0,15,44.4820938688336,10.061025619506836,171.74506187438965,261.8787878787879,0.009168062467125902,0.0,15,35,58,100,110,170,170,170,170,170,170
MQTT,publish:1:sensor/zone-20250617111842-513/equip-20250617111842-513/UA10H-REAL-24120880/pressure,34,0,16,34.2564021839815,10.304450988769531,113.65556716918945,261.88235294117646,0.009445882541887293,0.0,18,29,48,65,89,110,110,110,110,110,110
MQTT,publish:1:sensor/zone-20250617111842-513/equip-20250617111842-513/UA10H-REAL-24120880/reactive_power,31,0,18,46.97753537085749,11.45792007446289,222.39446640014648,271.8709677419355,0.00861242231760312,0.0,18,44,72,76,140,150,220,220,220,220,220
MQTT,publish:1:sensor/zone-20250617111842-513/equip-20250617111842-513/UA10H-REAL-24120880/temp,25,0,32,49.6415901184082,10.766744613647461,145.7819938659668,259.16,0.0069455018690347745,0.0,32,69,74,91,130,130,150,150,150,150,150
MQTT,publish:1:sensor/zone-20250617111842-513/equip-20250617111842-513/UA10H-REAL-24120880/vibration,29,0,14,46.10963525443241,10.555028915405273,240.58032035827637,262.0689655172414,0.008056782168080338,0.0,14,35,48,84,150,230,240,240,240,240,240
MQTT,publish:1:sensor/zone-20250617111843-676/equip-20250617111843-676/UA10H-REAL-24086480/active_power,25,0,18,75.94840049743652,11.079549789428711,570.242166519165,269.72,0.0069455018690347745,0.0,18,49,54,110,250,290,570,570,570,570,570
MQTT,publish:1:sensor/zone-20250617111843-676/equip-20250617111843-676/UA10H-REAL-24086480/humidity,32,0,17,43.08684170246124,11.488199234008789,172.28341102600098,261.90625,0.00889024239236451,0.0,18,50,66,69,95,170,170,170,170,170,170
MQTT,publish:1:sensor/zone-20250617111843-676/equip-20250617111843-676/UA10H-REAL-24086480/pressure,35,0,17,53.183930260794504,10.624885559082031,285.2439880371094,261.85714285714283,0.009723702616648684,0.0,17,36,82,96,160,190,290,290,290,290,290
MQTT,publish:1:sensor/zone-20250617111843-676/equip-20250617111843-676/UA10H-REAL-24086480/reactive_power,35,0,17,75.28482845851353,10.297775268554688,1349.1547107696533,271.6,0.009723702616648684,0.0,17,29,41,90,100,170,1300,1300,1300,1300,1300
MQTT,publish:1:sensor/zone-20250617111843-676/equip-20250617111843-676/UA10H-REAL-24086480/temp,32,0,15,46.285778284072876,11.74020767211914,194.10300254821777,259.0,0.00889024239236451,0.0,15,35,66,89,140,190,190,190,190,190,190
MQTT,publish:1:sensor/zone-20250617111843-676/equip-20250617111843-676/UA10H-REAL-24086480/vibration,40,0,18,41.86347723007202,11.335134506225586,236.25874519348145,262.025,0.011112802990455639,0.0,20,36,58,71,120,180,240,240,240,240,240
MQTT,publish:1:sensor/zone-20250617111844-272/equip-20250617111844-272/UA10H-REAL-24257235/active_power,27,0,14,30.42424166644061,11.482715606689453,101.8836498260498,269.48148148148147,0.007501142018557556,0.0,14,16,38,39,94,100,100,100,100,100,100
MQTT,publish:1:sensor/zone-20250617111844-272/equip-20250617111844-272/UA10H-REAL-24257235/humidity,41,0,19,54.01711347626477,11.77215576171875,265.08164405822754,261.8780487804878,0.01139062306521703,0.0,19,53,77,92,160,180,270,270,270,270,270
MQTT,publish:1:sensor/zone-20250617111844-272/equip-20250617111844-272/UA10H-REAL-24257235/pressure,29,0,15,41.01397251260692,11.420726776123047,180.27734756469727,261.7586206896552,0.008056782168080338,0.0,15,24,41,62,130,180,180,180,180,180,180
MQTT,publish:1:sensor/zone-20250617111844-272/equip-20250617111844-272/UA10H-REAL-24257235/reactive_power,33,0,17,54.08048629760742,10.659456253051758,300.48179626464844,271.72727272727275,0.009168062467125902,0.0,17,36,64,97,170,200,300,300,300,300,300
MQTT,publish:1:sensor/zone-20250617111844-272/equip-20250617111844-272/UA10H-REAL-24257235/temp,30,0,17,40.29777844746908,11.946916580200195,192.84439086914062,259.3,0.00833460224284173,0.0,19,37,50,58,120,140,190,190,190,190,190
MQTT,publish:1:sensor/zone-20250617111844-272/equip-20250617111844-272/UA10H-REAL-24257235/vibration,39,0,21,47.54317723787748,11.652469635009766,284.78407859802246,261.94871794871796,0.010834982915694248,0.0,21,38,58,64,160,170,280,280,280,280,280
MQTT,publish:1:sensor/zone-20250617111845-907/equip-20250617111845-907/UA10H-REAL-24459293/active_power,31,0,15,45.50233194904943,10.002851486206055,308.90440940856934,269.4193548387097,0.00861242231760312,0.0,15,25,44,64,150,160,310,310,310,310,310
MQTT,publish:1:sensor/zone-20250617111845-907/equip-20250617111845-907/UA10H-REAL-24459293/humidity,42,0,13,41.12567220415388,9.745121002197266,204.7884464263916,261.95238095238096,0.01166844313997842,0.0,14,23,29,83,110,160,200,200,200,200,200
MQTT,publish:1:sensor/zone-20250617111845-907/equip-20250617111845-907/UA10H-REAL-24459293/pressure,29,0,16,62.646002605043606,11.539459228515625,196.5334415435791,261.86206896551727,0.008056782168080338,0.0,16,71,130,150,180,180,200,200,200,200,200
MQTT,publish:1:sensor/zone-20250617111845-907/equip-20250617111845-907/UA10H-REAL-24459293/reactive_power,32,0,20,63.445083796978,11.592388153076172,324.5551586151123,271.625,0.00889024239236451,0.0,32,62,82,100,120,280,320,320,320,320,320
MQTT,publish:1:sensor/zone-20250617111845-907/equip-20250617111845-907/UA10H-REAL-24459293/temp,24,0,15,45.41609684626261,10.16998291015625,230.25989532470703,259.0416666666667,0.006667681794273383,0.0,18,34,76,96,110,110,230,230,230,230,230
MQTT,publish:1:sensor/zone-20250617111845-907/equip-20250617111845-907/UA10H-REAL-24459293/vibration,35,0,22,54.167706625802175,10.340690612792969,195.55282592773438,262.0,0.009723702616648684,0.0,22,68,95,98,130,180,200,200,200,200,200
MQTT,publish:1:sensor/zone-20250617111846-347/equip-20250617111846-347/UA10H-REAL-24144723/active_power,27,0,19,52.830563651190865,11.081218719482422,235.4886531829834,269.48148148148147,0.007501142018557556,0.0,19,46,68,88,150,160,240,240,240,240,240
MQTT,publish:1:sensor/zone-20250617111846-347/equip-20250617111846-347/UA10H-REAL-24144723/humidity,24,0,19,54.944525162378945,10.673046112060547,481.54425621032715,261.875,0.006667681794273383,0.0,26,46,66,67,94,110,480,480,480,480,480
MQTT,publish:1:sensor/zone-20250617111846-347/equip-20250617111846-347/UA10H-REAL-24144723/pressure,27,0,26,42.80163623668529,11.195898056030273,139.93406295776367,261.85185185185185,0.007501142018557556,0.0,26,52,57,60,110,120,140,140,140,140,140
MQTT,publish:1:sensor/zone-20250617111846-347/equip-20250617111846-347/UA10H-REAL-24144723/reactive_power,36,0,23,47.84107208251953,10.981082916259766,208.30273628234863,271.6666666666667,0.010001522691410076,0.0,27,58,70,72,110,150,210,210,210,210,210
MQTT,publish:1:sensor/zone-20250617111846-347/equip-20250617111846-347/UA10H-REAL-24144723/temp,33,0,18,53.7404508301706,10.973691940307617,232.3925495147705,259.06060606060606,0.009168062467125902,0.0,18,62,76,84,150,200,230,230,230,230,230
MQTT,publish:1:sensor/zone-20250617111846-347/equip-20250617111846-347/UA10H-REAL-24144723/vibration,36,0,29,71.11566596561008,11.03663444519043,426.04660987854004,262.02777777777777,0.010001522691410076,0.0,29,69,87,92,150,410,430,430,430,430,430
MQTT,publish:1:sensor/zone/zone-20250617111706-806/equip-20250617111706-806/UA10H-REAL-24462629/humid,135,0,31,53.55064427411115,16.559839248657227,224.69115257263184,260.74074074074076,0.03750571009278778,0.0,31,51,70,80,120,150,180,210,220,220,220
MQTT,publish:1:sensor/zone/zone-20250617111706-806/equip-20250617111706-806/UA10H-REAL-24462629/temp,139,0,30,75.98468211057374,15.27857780456543,1771.9292640686035,260.0431654676259,0.03861699039183335,0.0,30,48,69,82,120,190,430,1200,1800,1800,1800
MQTT,publish:1:sensor/zone/zone-20250617111706-806/equip-20250617111706-806/UA10H-REAL-24462629/vibration,156,1,30,67.51742729773888,0,963.7863636016846,259.39102564102564,0.04333993166277699,0.00027782007476139095,30,55,72,90,160,220,250,380,960,960,960
MQTT,publish:1:sensor/zone/zone-20250617111706-806/equip-20250617111706-806/UA10H-REAL-24462629/voc,159,0,30,60.34580566598184,13.97252082824707,414.96753692626953,260.3333333333333,0.04417339188706117,0.0,30,44,71,90,140,170,320,390,410,410,410
MQTT,publish:1:sensor/zone/zone-20250617111707-441/equip-20250617111707-441/UA10H-REAL-24303597/humid,150,0,30,65.04085699717204,14.50347900390625,449.9523639678955,260.76666666666665,0.04167301121420865,0.0,30,54,84,97,150,220,330,350,450,450,450
MQTT,publish:1:sensor/zone/zone-20250617111707-441/equip-20250617111707-441/UA10H-REAL-24303597/temp,158,0,29,57.24135984348345,16.754865646362305,421.6935634613037,260.0822784810127,0.04389557181229977,0.0,30,56,80,92,120,170,240,270,420,420,420
MQTT,publish:1:sensor/zone/zone-20250617111707-441/equip-20250617111707-441/UA10H-REAL-24303597/vibration,154,0,26,66.06747577716777,14.47916030883789,787.3713970184326,261.0779220779221,0.04278429151325421,0.0,26,40,65,90,140,290,370,500,790,790,790
MQTT,publish:1:sensor/zone/zone-20250617111707-441/equip-20250617111707-441/UA10H-REAL-24303597/voc,137,1,31,58.562517166137695,0,316.14232063293457,258.43065693430657,0.03806135024231056,0.00027782007476139095,31,53,74,99,130,190,230,280,320,320,320
MQTT,publish:1:sensor/zone/zone-20250617111708-912/equip-20250617111708-912/UA10H-REAL-24095169/humid,131,0,29,68.5341612983296,14.005184173583984,856.9924831390381,260.82442748091603,0.03639442979374222,0.0,29,45,78,91,160,230,390,520,860,860,860
MQTT,publish:1:sensor/zone/zone-20250617111708-912/equip-20250617111708-912/UA10H-REAL-24095169/temp,154,0,29,58.61744168516877,15.257835388183594,502.08520889282227,260.0584415584416,0.04278429151325421,0.0,29,42,61,86,140,200,230,320,500,500,500
MQTT,publish:1:sensor/zone/zone-20250617111708-912/equip-20250617111708-912/UA10H-REAL-24095169/vibration,155,1,27,62.83180329107469,0,678.2071590423584,259.38709677419354,0.0430621115880156,0.00027782007476139095,27,39,51,80,160,280,320,420,680,680,680
MQTT,publish:1:sensor/zone/zone-20250617111708-912/equip-20250617111708-912/UA10H-REAL-24095169/voc,153,0,29,67.60840166627972,14.194965362548828,477.83398628234863,260.3267973856209,0.042506471438492816,0.0,29,34,63,95,180,290,400,420,480,480,480
MQTT,publish:1:sensor/zone/zone-20250617111709-869/equip-20250617111709-869/UA10H-REAL-24286731/humid,149,0,29,67.01386694940145,15.099525451660156,615.3757572174072,260.758389261745,0.04139519113944726,0.0,29,47,77,100,180,260,310,320,620,620,620
MQTT,publish:1:sensor/zone/zone-20250617111709-869/equip-20250617111709-869/UA10H-REAL-24286731/temp,160,0,29,68.79944801330566,15.690326690673828,1383.965015411377,260.08125,0.044451211961822557,0.0,29,42,65,84,160,250,320,380,1400,1400,1400
MQTT,publish:1:sensor/zone/zone-20250617111709-869/equip-20250617111709-869/UA10H-REAL-24286731/vibration,149,0,29,69.01602777058646,14.654159545898438,707.2632312774658,261.0872483221477,0.04139519113944726,0.0,29,48,92,110,170,230,350,360,710,710,710
MQTT,publish:1:sensor/zone/zone-20250617111709-869/equip-20250617111709-869/UA10H-REAL-24286731/voc,145,0,29,60.924867103839745,15.659570693969727,543.928861618042,260.35172413793106,0.04028391084040169,0.0,29,38,70,89,140,190,340,390,540,540,540
MQTT,publish:1:sensor/zone/zone-20250617111710-630/equip-20250617111710-630/UA10H-REAL-24228646/humid,152,0,33,73.18136566563656,16.185998916625977,567.7144527435303,260.7828947368421,0.042228651363731426,0.0,33,56,110,120,170,220,370,500,570,570,570
MQTT,publish:1:sensor/zone/zone-20250617111710-630/equip-20250617111710-630/UA10H-REAL-24228646/temp,155,0,30,58.02723669236706,15.048742294311523,687.718391418457,260.03225806451616,0.0430621115880156,0.0,30,48,67,77,130,170,240,290,690,690,690
MQTT,publish:1:sensor/zone/zone-20250617111710-630/equip-20250617111710-630/UA10H-REAL-24228646/vibration,155,0,29,66.93047554262223,14.429807662963867,1420.1555252075195,261.0967741935484,0.0430621115880156,0.0,29,44,65,82,120,180,240,860,1400,1400,1400
MQTT,publish:1:sensor/zone/zone-20250617111710-630/equip-20250617111710-630/UA10H-REAL-24228646/voc,160,0,30,80.85286170244217,14.579057693481445,1963.5283946990967,260.325,0.044451211961822557,0.0,31,56,76,97,150,200,380,1500,2000,2000,2000
MQTT,publish:1:sensor/zone/zone-20250617111711-864/equip-20250617111711-864/UA10H-REAL-24576114/humid,131,0,28,58.19582393151203,16.13163948059082,633.1081390380859,260.7328244274809,0.03639442979374222,0.0,28,34,58,74,150,200,270,370,630,630,630
MQTT,publish:1:sensor/zone/zone-20250617111711-864/equip-20250617111711-864/UA10H-REAL-24576114/temp,152,0,28,61.828334080545524,15.074491500854492,550.5084991455078,260.0394736842105,0.042228651363731426,0.0,29,45,76,90,130,170,280,530,550,550,550
MQTT,publish:1:sensor/zone/zone-20250617111711-864/equip-20250617111711-864/UA10H-REAL-24576114/vibration,168,0,28,52.82453554017203,15.691280364990234,306.643009185791,261.0952380952381,0.04667377255991368,0.0,28,42,64,77,130,170,210,240,310,310,310
MQTT,publish:1:sensor/zone/zone-20250617111711-864/equip-20250617111711-864/UA10H-REAL-24576114/voc,157,0,30,67.02328487566322,14.304161071777344,646.0282802581787,260.29936305732485,0.04361775173753838,0.0,30,55,87,110,150,220,300,350,650,650,650
MQTT,publish:1:sensor/zone/zone-20250617111712-850/equip-20250617111712-850/UA10H-REAL-24998607/humid,164,0,34,66.30826577907655,15.508174896240234,356.0817241668701,260.8353658536585,0.04556249226086812,0.0,34,61,85,110,160,210,270,290,360,360,360
MQTT,publish:1:sensor/zone/zone-20250617111712-850/equip-20250617111712-850/UA10H-REAL-24998607/temp,167,1,30,59.94981777168319,0,435.26458740234375,258.5748502994012,0.04639595248515229,0.00027782007476139095,30,50,74,85,130,180,250,430,440,440,440
MQTT,publish:1:sensor/zone/zone-20250617111712-850/equip-20250617111712-850/UA10H-REAL-24998607/vibration,152,0,30,60.313253026259574,13.735294342041016,408.5679054260254,261.04605263157896,0.042228651363731426,0.0,30,59,78,100,140,180,210,240,410,410,410
MQTT,publish:1:sensor/zone/zone-20250617111712-850/equip-20250617111712-850/UA10H-REAL-24998607/voc,142,0,30,65.1777596540854,13.929128646850586,413.4657382965088,260.35915492957747,0.039450450616117516,0.0,32,56,75,86,140,240,360,370,410,410,410
MQTT,publish:1:sensor/zone/zone-20250617111713-104/equip-20250617111713-104/UA10H-REAL-24993917/humid,153,0,30,64.76951424592461,15.512228012084961,311.41138076782227,260.7516339869281,0.042506471438492816,0.0,30,49,79,110,150,200,290,310,310,310,310
MQTT,publish:1:sensor/zone/zone-20250617111713-104/equip-20250617111713-104/UA10H-REAL-24993917/temp,159,0,30,73.03871748582372,16.2355899810791,648.7658023834229,260.0880503144654,0.04417339188706117,0.0,30,58,95,110,180,250,350,390,650,650,650
MQTT,publish:1:sensor/zone/zone-20250617111713-104/equip-20250617111713-104/UA10H-REAL-24993917/vibration,142,0,30,73.45720915727212,14.736175537109375,1629.425048828125,261.0845070422535,0.039450450616117516,0.0,30,47,63,68,130,260,360,680,1600,1600,1600
MQTT,publish:1:sensor/zone/zone-20250617111713-104/equip-20250617111713-104/UA10H-REAL-24993917/voc,152,0,31,68.4501748335989,14.641046524047852,1282.935619354248,260.2368421052632,0.042228651363731426,0.0,31,50,77,97,150,210,260,280,1300,1300,1300
MQTT,publish:1:sensor/zone/zone-20250617111714-289/equip-20250617111714-289/UA10H-REAL-24901392/humid,145,0,29,55.8303898778455,15.909433364868164,391.4926052093506,260.7793103448276,0.04028391084040169,0.0,29,39,63,86,120,180,260,300,390,390,390
MQTT,publish:1:sensor/zone/zone-20250617111714-289/equip-20250617111714-289/UA10H-REAL-24901392/temp,168,1,29,59.354654380253386,0,997.6551532745361,258.5654761904762,0.04667377255991368,0.00027782007476139095,30,46,69,79,120,160,280,340,1000,1000,1000
MQTT,publish:1:sensor/zone/zone-20250617111714-289/equip-20250617111714-289/UA10H-REAL-24901392/vibration,161,0,31,68.322455660897,14.876842498779297,1480.210304260254,261.09316770186336,0.044729032036583946,0.0,31,56,73,94,150,170,280,300,1500,1500,1500
MQTT,publish:1:sensor/zone/zone-20250617111714-289/equip-20250617111714-289/UA10H-REAL-24901392/voc,121,0,28,56.287194086500435,16.5250301361084,449.3565559387207,260.42148760330576,0.03361622904612831,0.0,28,44,60,78,130,150,320,410,450,450,450
MQTT,publish:1:sensor/zone/zone-20250617111715-544/equip-20250617111715-544/UA10H-REAL-24322889/humid,140,1,30,63.671462876456125,0,403.5987854003906,258.9214285714286,0.03889481046659474,0.00027782007476139095,30,52,87,100,170,180,300,400,400,400,400
MQTT,publish:1:sensor/zone/zone-20250617111715-544/equip-20250617111715-544/UA10H-REAL-24322889/temp,150,0,29,61.97387218475342,15.455484390258789,434.63993072509766,260.1533333333333,0.04167301121420865,0.0,30,53,83,110,160,190,240,280,430,430,430
MQTT,publish:1:sensor/zone/zone-20250617111715-544/equip-20250617111715-544/UA10H-REAL-24322889/vibration,159,0,32,65.09738148383374,14.818191528320312,364.1958236694336,261.062893081761,0.04417339188706117,0.0,32,65,92,110,140,190,250,270,360,360,360
MQTT,publish:1:sensor/zone/zone-20250617111715-544/equip-20250617111715-544/UA10H-REAL-24322889/voc,159,0,29,66.04602651776008,15.064716339111328,510.3037357330322,260.3647798742138,0.04417339188706117,0.0,29,48,70,110,150,230,320,450,510,510,510
MQTT,publish:1:sensor/zone/zone-20250617111716-212/equip-20250617111716-212/UA10H-REAL-24105499/humid,155,0,27,53.26151540202479,13.83829116821289,688.0879402160645,260.72903225806454,0.0430621115880156,0.0,27,33,48,67,130,170,200,420,690,690,690
MQTT,publish:1:sensor/zone/zone-20250617111716-212/equip-20250617111716-212/UA10H-REAL-24105499/temp,135,0,33,58.512355663158274,15.916109085083008,356.8227291107178,260.0740740740741,0.03750571009278778,0.0,33,48,75,97,130,160,240,320,360,360,360
MQTT,publish:1:sensor/zone/zone-20250617111716-212/equip-20250617111716-212/UA10H-REAL-24105499/vibration,154,0,28,56.31381505495542,13.856887817382812,353.52206230163574,261.12987012987014,0.04278429151325421,0.0,28,41,79,88,130,190,230,300,350,350,350
MQTT,publish:1:sensor/zone/zone-20250617111716-212/equip-20250617111716-212/UA10H-REAL-24105499/voc,141,0,29,72.39165035545403,13.985395431518555,2173.3767986297607,260.4113475177305,0.03917263054135613,0.0,29,52,71,97,130,180,240,360,2200,2200,2200
MQTT,publish:1:sensor/zone/zone-20250617111717-732/equip-20250617111717-732/UA10H-REAL-24069493/humid,171,0,31,62.04975139327914,14.442920684814453,885.9269618988037,260.7836257309942,0.047507232784197856,0.0,31,55,74,84,130,170,250,350,890,890,890
MQTT,publish:1:sensor/zone/zone-20250617111717-732/equip-20250617111717-732/UA10H-REAL-24069493/temp,135,0,28,53.00800888626664,16.863107681274414,219.26093101501465,259.97777777777776,0.03750571009278778,0.0,28,44,65,88,130,150,190,220,220,220,220
MQTT,publish:1:sensor/zone/zone-20250617111717-732/equip-20250617111717-732/UA10H-REAL-24069493/vibration,153,0,31,66.18595434949289,14.644384384155273,534.0490341186523,261.11764705882354,0.042506471438492816,0.0,31,52,68,110,170,220,300,340,530,530,530
MQTT,publish:1:sensor/zone/zone-20250617111717-732/equip-20250617111717-732/UA10H-REAL-24069493/voc,143,0,29,66.39528941441249,15.876054763793945,529.4442176818848,260.2867132867133,0.039728270690878906,0.0,29,42,72,100,160,210,320,510,530,530,530
MQTT,publish:1:sensor/zone/zone-20250617111718-609/equip-20250617111718-609/UA10H-REAL-24514354/humid,154,1,30,73.41077265801368,0,2210.1566791534424,259.1168831168831,0.04278429151325421,0.00027782007476139095,31,56,78,110,160,180,260,280,2200,2200,2200
MQTT,publish:1:sensor/zone/zone-20250617111718-609/equip-20250617111718-609/UA10H-REAL-24514354/temp,141,0,29,51.3313205529612,15.032529830932617,217.6496982574463,259.9645390070922,0.03917263054135613,0.0,29,41,64,79,120,150,190,200,220,220,220
MQTT,publish:1:sensor/zone/zone-20250617111718-609/equip-20250617111718-609/UA10H-REAL-24514354/vibration,139,0,31,72.32329142179421,16.239166259765625,1447.4496841430664,261.1007194244604,0.03861699039183335,0.0,31,50,79,110,160,220,290,300,1400,1400,1400
MQTT,publish:1:sensor/zone/zone-20250617111718-609/equip-20250617111718-609/UA10H-REAL-24514354/voc,141,0,29,73.7533653881533,14.635086059570312,1883.2039833068848,260.2482269503546,0.03917263054135613,0.0,29,51,74,88,170,220,300,300,1900,1900,1900
